id,numero,date_debut,date_signature,date_fin,statut,departement,chemin_fichier,niveau_gravite_specifique_aep,ressource_aep_communique,regle_gestion,arrete_cadre.id,arrete_cadre.numero,arrete_cadre.date_debut,arrete_cadre.date_fin,arrete_cadre.chemin_fichier,zones_alerte.id,zones_alerte.type,zones_alerte.code,zones_alerte.nom,zones_alerte.niveau_gravite,zones_alerte.id_sandre,zones_alerte.communes
28177,2020-DDT-SE-179,2020-07-16,2020-07-10,2020-07-27,abroge,91,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28177/arrete_2020-179_franch-vigil_orge_20200710.pdf,null,null,undefined,28118,2020-DDT-SE-173,2020-07-03,2021-07-08,,6154,SUP,11_91_03,Bassin versant de l'Orge et des ses affluents,vigilance,,[]
28243,20EB0624,2020-07-16,2020-07-15,2020-07-22,abroge,17,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28243/3_ap%2020eb624.pdf,null,null,undefined,,,,,,"[6918,6905]","[""SUP"",""SUP""]","[""75_17_7"",""75_17_10""]","[""Bassin de l'Aume-Couture"",""Bassin du Né""]","[""vigilance"",""alerte""]",,"[[],[]]"
28181,Karst 1620200715002,2020-07-16,2020-07-15,2020-07-29,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28181/ap-restriction-karst-1620200715002.pdf,null,null,undefined,,,,,,"[6281,6291,6293]","[""SUP"",""SUP"",""SUP""]","[""54_16_23"",""54_16_7"",""54_16_9""]","[""Bassin de la Tardoire"",""Bassin du Bandiat"",""Bassin de la Bonnieure""]","[""alerte"",""alerte"",""alerte_renforcee""]",,"[[],[],[]]"
28204,DDT-SGREB-GEMAPRIN 2020-07/2,2020-07-17,2020-07-17,2020-07-26,abroge,28,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28204/2020_07_17%20-%20ap_limitant_usage_eau-pages.pdf,null,null,undefined,23102,2013217-0001,2013-08-05,,,"[5751,5762,5763,5767,5748,5755,5770,5749,5768,5777,5765,5758,5779,5759,5766,5757,5754]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""24_28_13"",""24_28_23"",""24_28_24"",""24_28_28"",""24_28_10"",""24_28_17"",""24_28_30"",""24_28_11"",""24_28_29"",""24_28_6"",""24_28_26"",""24_28_2"",""24_28_8"",""24_28_20"",""24_28_27"",""24_28_19"",""24_28_16""]","[""La foussarde"",""La Thironne"",""Le ruisseau de Vacheresse"",""La Voise de la source jusqu'à Oinville sous Auneau inclus"",""L'Eure de l'entrée du département (Manou) à St-Luperce inclus"",""Le Loir de l'aval de Saumeray à St Maur sur le Loir inclus"",""L'Yerre de l'aval d'Arrou jusqu'au Loir"",""L'Eure de l'aval de St-Luperce à Jouy inclus"",""L'Yerre de la source jusqu'à Arrou inclus"",""La Cloche"",""La Vinette"",""l'Aigre"",""La Drouette"",""L'Ozanne de l'aval de Brou jusqu'au Loir"",""La Voise de l'aval de Oinville sous Auneau jusqu'à l'Eure"",""L'Ozanne de la source jusqu'à Brou inclus"",""Le Loir de la source à Saumeray inclus""]","[""alerte_renforcee"",""alerte"",""alerte"",""crise"",""alerte"",""crise"",""alerte"",""alerte_renforcee"",""crise"",""alerte"",""alerte_renforcee"",""alerte"",""alerte_renforcee"",""alerte"",""crise"",""alerte_renforcee"",""crise""]",,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
28195,DDT/SEER/2020-019,2020-07-17,2020-07-17,2020-07-23,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28195/ap_restrictions_signe_17_07_2020.pdf,null,null,undefined,,,,,,"[5601,5462,5598,5416,5454,5620,5421,5452,5419,5457,5477,5622,5455,5599,5606,5453]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""72_24_0302"",""72_24_0801"",""72_24_0101"",""72_24_0806"",""72_24_0902"",""72_24_0701"",""72_24_0805"",""72_24_0810"",""72_24_0809"",""72_24_0905"",""72_24_0906"",""72_24_0703"",""72_24_0903"",""72_24_0201"",""72_24_0402"",""72_24_0901""]","[""Belle"",""Lidoire"",""Tardoire"",""Dordogne aval"",""Enéa"",""Vézère"",""Estrop"",""Couze"",""Couzeau"",""Céou aval"",""Céou amont"",""Beune"",""Dordogne amont"",""Bandiat"",""Boulou"",""Borrèze""]","[""alerte"",""alerte"",""alerte"",""alerte"",""alerte_renforcee"",""alerte_renforcee"",""alerte"",""alerte"",""alerte"",""alerte_renforcee"",""crise"",""alerte"",""crise"",""alerte"",""alerte"",""alerte""]",,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
28493,2020-198-002,2020-07-17,2020-07-16,2020-10-31,abroge,04,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28493/ap%202020-198-002.pdf,null,null,undefined,27449,2019-214-009,2019-08-02,,,"[4209,4582,4247,4204,4248,4208,4210,4244,4205,4202,4203,4240,4207,4211,4241]","[""SUP"",""SOU"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""93_04_13"",""93_04_01"",""93_04_8"",""93_04_16"",""93_04_9"",""93_04_18"",""93_04_7"",""93_04_3"",""93_04_2"",""93_04_15"",""93_04_11"",""93_04_1"",""93_04_14"",""93_04_4"",""93_04_17""]","[""bassin du Sasse"",""zone non couverte par l'arrêté cadre"",""bassin de la Durance"",""bassin du Var"",""bassin du Jabron"",""bassin du Verdon Aval"",""bassin du Colostre"",""bassin de la Blanche"",""bassin de l'Asse"",""bassin du Vançon"",""bassin de la Nesque"",""bassin de l'Artuby"",""bassin de l'Ubaye"",""bassin de la Bléone"",""bassin du Verdon Amont""]","[""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance""]",1830,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
28192,16/07/2020,2020-07-17,2020-07-16,2020-07-23,abroge,53,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28192/arrete_secheresse_16072020.pdf,null,null,undefined,23608,2014337-0008,2015-01-08,,,"[6586,6588,6587,6585]","[""SUP"",""SUP"",""SUP"",""SUP""]","[""52_053_2"",""52_053_4"",""52_053_3"",""52_053_1""]","[""bassin Mayenne amont"",""bassin Sarthe aval"",""bassin Oudon"",""bassin Mayenne médiane et aval""]","[""alerte"",""vigilance"",""vigilance"",""alerte""]",,"[[],[],[],[]]"
28198,2020 - tta 3 - 003,2020-07-17,2020-07-16,2020-10-06,abroge,79,,null,null,undefined,,,,,,6947,SUP,54_79_TTA3,Thouaret,alerte_renforcee,,[]
28226,25-2020-07-17-006,2020-07-17,2020-07-17,2020-08-03,abroge,25,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28226/2020-07-17_arrete_portant_restriction_provis_des_usages_deleau_25.pdf,null,null,undefined,,,,,,"[3652,3653,3658,3650]","[""SUP"",""SUP"",""SUP"",""SUP""]","[""43_25_0007"",""43_25_0005"",""43_25_0006"",""43_25_0004""]","[""bassin versant de l'Allan_dpt 25"",""Plateaux calcaires jurassiens_dpt 25"",""Moyennes vallées du Doubs et de l'Ognon et plaine jurassienne_dpt 25"",""Haute Chaine_dpt 25""]","[""alerte"",""alerte"",""alerte"",""alerte""]",,"[[],[],[],[]]"
28191,64-2020-07-15-001,2020-07-17,2020-07-15,2020-07-23,abroge,64,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28191/ap%2064-2020-07-15-001%20restriction%201%20ousse%20des%20bois.pdf,null,null,undefined,28146,64.2020.04.27.008,2020-04-27,,,5500,SUP,75_64_000003,"Bassin de l'Ousse des Bois et de son affluent, l'Oussère",alerte,,[]
28208,2020-DDT SABE/EAU N°33,2020-07-17,2020-07-17,2020-08-27,abroge,57,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28208/arrete_2020-ddt-sabe-eau-n%C2%B033_sarre_alerte.pdf,null,null,undefined,28101,2020-DDT/SABE/EAU-N°74,2020-05-13,2024-03-01,,"[4573,7328]","[""SOU"",""SUP""]","[""41_57_01"",""44_57_04""]","[""zone non couverte par l'arrêté cadre"",""Sarre partie du département 57""]","[""alerte"",""alerte""]","[18,132]","[[],[]]"
28201,2020-03-TTA,2020-07-17,2020-07-16,2020-07-24,abroge,49,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28201/2020-07-16_arrete_tta_3.pdf,null,null,undefined,23400,2014139-0002,2014-05-19,,,"[7919,7918]","[""SUP"",""SUP""]","[""52_49_9"",""52_49_8""]","[""ARGENTON"",""THOUET""]","[""vigilance"",""vigilance""]",,"[[],[]]"
28205,2020-DDT SABE/EAU N°30,2020-07-17,2020-07-17,2020-08-27,abroge,57,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28205/arrete_2020-ddt-sabe-eau-n%C2%B030_lauter-sauer-moder-zorn_alerte.pdf,null,null,undefined,28101,2020-DDT/SABE/EAU-N°74,2020-05-13,2024-03-01,,"[4573,7327]","[""SOU"",""SUP""]","[""41_57_01"",""44_57_03""]","[""zone non couverte par l'arrêté cadre"",""Lauter, Sauer, Moder et Zorn partie du département 57""]","[""alerte"",""alerte""]","[18,58]","[[],[]]"
28190,202007 - tta2c -001,2020-07-17,2020-07-16,2020-08-03,abroge,79,,null,null,undefined,,,,,,6946,SUP,54_79_TTA2c,Thouet Aval,vigilance,,[]
28194,E-2020-161,2020-07-18,2020-07-17,2020-07-24,abroge,46,,null,null,undefined,,,,,,"[6015,6035,6006,6024,6008,6033,6018,6028,6025,6004,6026,6002,6032,6019,6017,6012,6009,6007,6010,6005,6003,6016,6031,6022,6011,6034,6020,6030,6023,6021]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""73_46_21"",""73_46_9"",""73_46_13"",""73_46_3"",""73_46_15"",""73_46_7"",""73_46_24"",""73_46_33"",""73_46_30"",""73_46_11"",""73_46_31"",""73_46_1"",""73_46_6"",""73_46_25"",""73_46_23"",""73_46_19"",""73_46_16"",""73_46_14"",""73_46_17"",""73_46_12"",""73_46_10"",""73_46_22"",""73_46_5"",""73_46_28"",""73_46_18"",""73_46_8"",""73_46_26"",""73_46_4"",""73_46_29"",""73_46_27""]","[""Veyre"",""Vert aval - Masse"",""Lendou"",""Borrèze"",""Ourajoux"",""Lère"",""Melve - Marcillande - Relinquière"",""Affluents du Lot"",""La Sagne"",""Vers - Rauze"",""Alzou"",""Tourmente"",""Séoune"",""Tournefeuille"",""Tolerme"",""Bervezou"",""Céou"",""Petite Barguelonne"",""Bléou"",""Vert Amont"",""Grande Barguelonne"",""Bave"",""Sourdoire"",""Aynac"",""Drauzou"",""Thèze"",""Lemboulas"",""Mamoul"",""Ouysse"",""Lupte""]","[""alerte_renforcee"",""alerte_renforcee"",""alerte"",""vigilance"",""crise"",""crise"",""crise"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte_renforcee"",""crise"",""crise"",""vigilance"",""alerte_renforcee"",""crise"",""alerte"",""crise"",""alerte_renforcee"",""alerte_renforcee"",""vigilance"",""alerte_renforcee"",""alerte"",""alerte_renforcee"",""vigilance"",""crise"",""crise"",""alerte"",""alerte_renforcee""]",,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
28203,Isle-Dronne 1620200717001,2020-07-18,2020-07-17,2020-07-21,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28203/ap-restriction-isledronne-1620200717001.pdf,null,null,undefined,,,,,,"[6290,6283]","[""SUP"",""SUP""]","[""54_16_6"",""54_16_25""]","[""Bassin de l'Auzonne"",""Bassin de la Tude""]","[""alerte_renforcee"",""alerte""]",,"[[],[]]"
28193,82-2020-07-16-006,2020-07-18,2020-07-16,2020-07-24,abroge,82,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28193/ap_20200716_sdpe82_2020-07-16-006-gestion-restriction-eau.pdf,null,null,undefined,,,,,,"[8048,8044,8052,8068,8042,8065,8041,8061,8054,8066,8064,8062,8060,8051,8055]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""76_82_19"",""76_82_15"",""76_82_24"",""76_82_49"",""76_82_13"",""76_82_46"",""76_82_12"",""76_82_42"",""76_82_26"",""76_82_47"",""76_82_45"",""76_82_43"",""76_82_41"",""76_82_23"",""76_82_27""]","[""Zone 19 - Aveyron affluents"",""Zone 15 - Bassin de la Lère non réalimentée"",""Zone 24 - Bassin du Lemboulas amont"",""Zone 49 - Garonne affluents"",""Zone 13 - Bassin de la Seye"",""Zone 46 - Bassin de la Petite Barguelonne"",""Zone 12 - Bassin de la Baye"",""Zone 42 - Bassin du Lambon"",""Zone 26 - Bassin Lupte-Lembous"",""Zone 47 - Bassin de la Séoune"",""Zone 45 - Bassin du Lendou"",""Zone 43 - Barguelonne amont"",""Zone 41 - Bassin de la Sère"",""Zone 23 - Bassin du Tescou non réalimenté"",""Zone 27 - Tarn affluents""]","[""alerte_renforcee"",""alerte_renforcee"",""crise"",""crise"",""alerte"",""alerte"",""alerte"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""alerte"",""alerte_renforcee"",""alerte_renforcee"",""crise"",""alerte_renforcee""]","[263,233,267,1370,1363,1367,224,280,773,1368,1366,281,279,266,774]","[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
28209,47-2020-07-17-001,2020-07-18,2020-07-17,2020-07-29,abroge,47,https://regleau.s3.gra.perf.cloud.ovh.net/arrete-restriction/28209/ap_restrictions_200717.pdf,null,null,undefined,23386,2014154-0008,2014-06-03,,,"[7812,7792,7809,7816,7806,7807,7810]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""72_47_43"",""72_47_24"",""72_47_40"",""72_47_47"",""72_47_38"",""72_47_39"",""72_47_41""]","[""Unité Séoune"",""Unité Dropt"",""Unité Masse d'Agen"",""Unité Garonne amont"",""Unité Gupie"",""Unité Lède"",""Unité Auvignon""]","[""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""alerte"",""alerte_renforcee"",""alerte"",""alerte_renforcee""]",,"[[],[],[],[],[],[],[]]"
28186,2020-02-TESCOU,2020-07-18,2020-07-03,2020-10-08,abroge,81,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28186/200715_arr_tescou.pdf,null,null,undefined,,,,,,5801,SUP,73_81_000004,TESCOU,crise,,[]
28187,2020-01-GIROU,2020-07-18,2020-07-15,2020-08-27,abroge,81,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28187/200715_arr_girou.pdf,null,null,undefined,,,,,,5810,SUP,73_81_000013,GIROU,alerte_renforcee,,[]
28188,2020-01-BERNAZOBRE,2020-07-18,2020-07-15,2020-07-28,abroge,81,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28188/200715_arr_bernazobre.pdf,null,null,undefined,,,,,,5812,SUP,73_81_000015,LE BERNAZOBRE,alerte_renforcee,,[]
28210,2020_2,2020-07-18,2020-07-17,2020-07-31,abroge,31,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28210/333%20-%20ddt%20-%20ap%20restriction%20pr%C3%A9l%C3%A8vmnt%20eau%20dpt%2031-fusionn%C3%A9.pdf,null,null,undefined,26480,2019-01,2019-06-19,,,"[6953,6971]","[""SUP"",""SUP""]","[""76_31_09"",""76_31_30""]","[""Tescou"",""Petits cours d'eau non réalimentés""]","[""crise"",""alerte_renforcee""]",,"[[],[]]"
28220,2020-0830,2020-07-20,2020-07-20,2020-08-02,abroge,73,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28220/20200720_arrete_usages_eau_signe.pdf,null,null,undefined,28523,2016-1094,2016-07-18,,,"[7724,7730,7726,4620,7725,7727,7728,7729]","[""SUP"",""SUP"",""SUP"",""SOU"",""SUP"",""SUP"",""SUP"",""SUP""]","[""82_73_000001"",""82_73_000007"",""82_73_000003"",""82_73_01"",""82_73_000002"",""82_73_000004"",""82_73_000005"",""82_73_000006""]","[""Lac du Bourget - Albanais"",""Chéran"",""Avant-Pays savoyard"",""zone non couverte par l'arrêté cadre"",""Gelon-Combe de savoie"",""Beaufortain / Val d'Arly"",""Tarentaise"",""Maurienne""]","[""vigilance"",""alerte"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance""]",,"[[],[],[],[],[],[],[],[]]"
28216,2020/SEE/0315,2020-07-20,2020-07-17,2020-07-23,abroge,44,https://regleau.s3.gra.perf.cloud.ovh.net/Arrete/28216/2020_ap6+annexe_signé.pdf,null,null,undefined,24457,2016/0713,2016-07-13,,,"[5624,7830,7826,7836,7832,7827,7828,7835,5623,7834,7831,5625,7825,7833,7829]","[""SOU"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SOU"",""SUP"",""SUP"",""SOU"",""SUP"",""SUP"",""SUP""]","[""52_44_02"",""52_44_3b"",""52_44_02"",""52_44_6b"",""52_44_3d"",""52_44_04"",""52_44_05"",""52_44_6a"",""52_44_01"",""52_44_3f"",""52_44_3c"",""52_44_03"",""52_44_01"",""52_44_3e"",""52_44_3a""]","[""bassin d'alimentation des captages de Nort-sur-Erdre"",""Bassin de l'Erdre Aval"",""Bassin de l'Oudon"",""Bassin du Lac de Grand-Lieu"",""Bassin Affluents Sud Loire"",""Bassin de la Sèvre Nantaise"",""Bassins côtiers bretons"",""Bassin de la Logne, Boulogne, Ognon, Grand-lieu"",""bassin d'alimentation des captages de Machecoul"",""Bassin de la Brière"",""Bassin Affluents Nord Loire"",""nappe en relation avec le lac de Grand-Lieu (St Philbert et Chevrolière)"",""Bassin de la Vilaine"",""Bassin de la Loire"",""Bassin de l'Erdre Amont""]","[""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""crise"",""crise"",""vigilance"",""vigilance"",""vigilance"",""vigilance"",""alerte"",""vigilance"",""vigilance""]",,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
28221,731,2020-07-20,2020-07-16,2020-08-02,abroge,21,,null,null,undefined,22826,188,2012-05-10,,,"[6060,6064,6061,6063,6056,6055,6051,6059,6065,6053,6052,6067,6054,6062,6058,6057,6066]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""26_21_10"",""26_21_14"",""26_21_11"",""26_21_13"",""26_21_06"",""26_21_05"",""26_21_01"",""26_21_09"",""26_21_15"",""26_21_03"",""26_21_02"",""26_21_17"",""26_21_04"",""26_21_12"",""26_21_08"",""26_21_07"",""26_21_16""]","[""bassin de l'Arroux"",""bassin de la Seine"",""bassin du Serein"",""bassin de la Laignes"",""bassin de la Vouge"",""bassin de la Tille aval"",""bassin de la Saône"",""bassin de l'Ouche amont"",""bassin de l'Ource"",""bassin de la Vingeanne"",""bassin de la Tille amont"",""bassin de la Sansfond"",""bassin de la Bèze"",""bassin de l'Armançon amont"",""bassin de la Dheune"",""bassin de la Bouzaise"",""bassin de la Biètre""]","[""alerte_renforcee"",""alerte_renforcee"",""crise"",""alerte_renforcee"",""alerte"",""alerte"",""alerte_renforcee"",""alerte"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""alerte"",""crise"",""alerte"",""alerte"",""crise""]",,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
28227,07-2020-07-20-007,2020-07-20,2020-07-20,2020-08-03,abroge,07,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28227/ap4_ar_cance_doux_eyrieux_202007.pdf,null,null,undefined,22325,2010-169-9,2010-06-18,,,"[7678,7680,7679,7676,7677]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""82_07_000003"",""82_07_000005"",""82_07_000004"",""82_07_000001"",""82_07_000002""]","[""bassin du Doux"",""bassin de la Loire"",""bassin de l'Eyrieux"",""bassin de l'Ardèche"",""bassin de la Cance""]","[""alerte_renforcee"",""vigilance"",""alerte_renforcee"",""vigilance"",""alerte_renforcee""]",,"[[],[],[],[],[]]"
28214,20-DDTM85-465,2020-07-20,2020-07-17,2020-07-26,abroge,85,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28214/ap_20-ddtm85-465_20200717.pdf,null,null,undefined,28020,ACMP-2020,2020-04-16,2020-12-31,,"[7659,7653,7650,7651,7657,7654,7649,7652]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""52_85_000012"",""52_85_000006"",""52_85_000003"",""52_85_000004"",""52_85_000010"",""52_85_000007"",""52_85_000002"",""52_85_000005""]","[""Autizes superficiel"",""Côtiers Vendéens"",""Boulogne"",""Marais Breton"",""Vendée"",""Lay"",""Maines"",""Vie et Jaunay""]","[""vigilance"",""alerte"",""crise"",""crise"",""vigilance"",""alerte"",""alerte"",""alerte""]",,"[[],[],[],[],[],[],[],[]]"
28197,AP_2020_DDT_SEB_216_Gartempe_Anglin,2020-07-20,2020-07-16,2020-07-26,abroge,86,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28197/200716_ap_2020_ddt_seb_216_bassin_gartempe_sign%C3%A9.pdf,null,null,undefined,,,,,,"[6316,6342,6346]","[""SOU"",""SUP"",""SUP""]","[""54_86_1"",""54_86_1"",""54_86_13""]","[""Bassin_Anglin_MOULIN_DE_REMERLE"",""Bassin_Anglin_MOULIN_DE_REMERLE"",""Bassin_Gartempe_MONTMORILLON""]","[""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee""]",,"[[],[],[]]"
28229,2020/07/20-082,2020-07-20,2020-07-20,2020-07-29,abroge,33,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28229/ap-restrictions-20072020.pdf,null,null,undefined,,,,,,"[5557,5515,5411,5471,5542,5574,5563,5534,5549]","[""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP"",""SUP""]","[""72_33_545"",""72_33_840"",""72_33_816"",""72_33_814"",""72_33_813"",""72_33_936"",""72_33_745"",""72_33_100"",""72_33_564""]","[""Le Seignal de sa source au confluent du Moiron"",""La Barbanne"",""Le Lavie"",""Le Ratut (Palais) du confluent du Gendarme au confluent de l'Isle"",""Le Ratut (Palais) de sa source au confluent du Gendarme (inclus)"",""Le Dropt du confluent de l'Andouille (incluse) au confluent du Ségur (inclus)"",""Le Chalaure"",""Les côtiers de la Pointe de Grave au confluent du Chenal de Richard (inclus)"",""La Lidoire du confluent du Lechout au confluent de la Dordogne""]","[""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte"",""alerte""]",,"[[],[],[],[],[],[],[],[],[]]"
28211,2020-02,2020-07-20,2020-07-20,2020-07-29,abroge,87,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28211/arrete_crise_signe_20juillet2020.pdf,null,null,undefined,28071,2020-01,2020-06-05,,,"[4065,4066,4067,4068,4623]","[""SUP"",""SUP"",""SUP"",""SUP"",""SOU""]","[""74_87_1"",""74_87_3"",""74_87_4"",""74_87_2"",""74_87_01""]","[""Bassin_GARTEMPE_CREUSE"",""Bassin_VIENNE_AVAL"",""Bassin_CHARENTE_ISLE_DRONNE"",""Bassin_VIENNE_AMONT"",""zone non couverte par l'arrêté cadre""]","[""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee""]",,"[[],[],[],[],[]]"
28217,202007 - MP8 - 001,2020-07-20,2020-07-16,2020-08-09,abroge,79,,null,null,undefined,,,,,,6943,SUP,54_79_MP8,Autize,alerte,,[]
28236,2020-15930,2020-07-20,2020-07-20,2020-07-30,abroge,95,,null,null,undefined,25116,2017-14128,2017-06-14,2022-03-31,,5663,SUP,11_95_02,BASSIN VERSANT DE LA PLAINE DE FRANCE ET DU PARISIS,alerte_renforcee,147,[]
28224,2020-ENV-GE-001,2020-07-20,2020-07-20,2020-08-20,abroge,02,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28224/ddt02-202007-01-d-d-ap_automne_signe.pdf,null,null,undefined,22344,20-04-2012,2012-04-20,,,5114,SUP,22_02_000005,bassin de l'Automne,vigilance,,[]
28482,LET200841,2020-07-20,2020-07-20,2020-08-06,abroge,64,,null,null,undefined,28146,64.2020.04.27.008,2020-04-27,,,5461,SUP,75_64_000001,Bassin du Saleys de sa source à Salies,vigilance,,[]
28218,202007 - MP9 -001,2020-07-20,2020-07-16,2020-08-09,abroge,79,,null,null,undefined,,,,,,6937,SOU,54_79_MP9,Vendée,alerte,,[]
28196,AP_2020_DDT_SEB_217_Clain,2020-07-20,2020-07-16,2020-07-26,abroge,86,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/28196/200716_ap_2020_ddt_seb_217_clain_sign%C3%A9.pdf,null,null,undefined,,,,,,6358,SUP,54_86_7,Bassin_Clain_Clouere_ROZEAU,alerte,,[]
